sample,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142087,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142088,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142089,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142097,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142098,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142099,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142103,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142104,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142105,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142100,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142106,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142107,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142102,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142110,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142072,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142073,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142074,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142111,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142112,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142113,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142114,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142115,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142116,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142117,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142118,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142119,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142075,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142120,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142121,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142122,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142076,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142123,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142124,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142125,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142126,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142127,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142128,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142129,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142130,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142131,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142132,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142133,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142134,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142135,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142136,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142137,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142138,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142139,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142140,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142141,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142142,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142143,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142144,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142145,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142146,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142147,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142148,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142149,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142150,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142151,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142152,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142153,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142077,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142078,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142210,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142211,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142218,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142212,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142219,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142213,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142220,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142214,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142215,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142217,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142221,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142216,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142223,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142409,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142448,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142408,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142407,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142406,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142405,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142404,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142402,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142401,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142400,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142398,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142397,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142225,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142395,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142452,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142451,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142226,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142391,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142390,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142388,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142387,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142386,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142385,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142384,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142383,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142382,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142381,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142380,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142379,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142472,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142378,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142377,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142376,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142375,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142227,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142228,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142229,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142230,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142231,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142232,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142233,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142234,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142235,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142236,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142222,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142334,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142335,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142333,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142329,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142328,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142339,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142341,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142337,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142327,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142330,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142331,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142326,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142332,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142325,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142336,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142338,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142340,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142342,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142343,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142344,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142345,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142346,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142347,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142348,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142349,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142350,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142351,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142352,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142353,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142354,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142355,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142356,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142357,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142358,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142359,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142361,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142362,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142363,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142364,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142365,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142366,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142367,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142368,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142369,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142370,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142371,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142372,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142373,JieZ_2017.metaphlan_bugs_list.stool:SAMEA104142374
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_29_1|t__GCF_000186525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19336,0.27682,0,0,0,0,0,0,0,0.50878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07838,0,0.6022,0.10102,0,0,0,0,0,0,0,0,0.20736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17697,0,0,0,0,0,0,0,0,0,0,0.77749,0,0,0,0.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33627,0,0,0,0,0,0,0,0,0,0,0.45872,0,0,0,0.09985,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus|t__GCF_000270165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10936,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196,0,0,0,0,0.00089,0,0,0,0.05436,0.49511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19784,0,0,0,0.07619,0,0,0,0,0,0,0,0,0,0,0.06143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname|g__Clostridiales_noname|s__Clostridiales_bacterium_1_7_47FAA|t__GCF_000155435,0,0,0.13499,0.01046,0,0.01109,0.28593,0.03665,0.0029,0,0.00799,0.4675,0.02339,0.00362,0.04801,0,0.00452,0.27798,0.01244,0.1519,0.00409,0,0.00037,0.00067,0.02665,0.12511,0,0,0.19285,0.06848,0.00883,0.06543,0,0.06225,0,0,0.00211,0.02857,0,0.15862,0,0.02162,0.00441,0.22006,0.00222,0.04096,0,0.01012,0.00991,0.10386,0,0.0034,0.03176,0,0.01573,0,0.03161,0.01533,0.14224,0.02328,0.00033,0.03975,0.06953,0.00744,0.00782,0.06336,0,0,0.00079,0,0.00499,0.02086,0.12097,0.04788,0,0,0.00429,0.01952,0,0,0.01954,0.01128,0.05558,0.00666,0,0.00675,0.13856,0.00166,0,0.01206,0,0,0,0.00622,0,0,0,0,0,0,0.11716,0.05214,0.01202,0.00498,0.01895,0.01715,0.03987,0.02339,0.01694,0.05213,0.07669,0.01147,0.03038,0,0.01442,0.01278,0.00292,0.07018,0.04837,0.01874,0.01025,0.07776,0,0.01214,0.0186,0.04097,0.03066,0.1062,0,0.39212,0,0.00435,0.00053,0.03278,0.00814,0,0.08172,0,0.28609,0.05348,0.01274,0.14244,0.00503,0.02917,5.00E-04,0.01799,0.004,0.06837,0,0.09995,0,0,0.00757,0.0286,0.03495,0.00446,0,0.03101,0,0.00508,0,0.01075,0,0,0.00242,0,0.01373,0.02159,0.07024,0,0.00092
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|t__Bifidobacterium_longum_unclassified,0,21.57447,2.57438,0.41589,0.04913,0.02255,0.90225,0.0015,3.36754,0.63287,4.17231,3.00604,0,0.39191,0.56999,0.83286,0.48365,0,0.10644,0,0.01231,0.10569,0.00595,4.95418,0.0254,0,0.04759,0.9706,1.25937,0.05573,0.00202,0,0.69954,0.54755,7.42204,2.77254,0.01234,0,0,0,0,0.19101,2.18723,0.30988,0.00115,0.86892,0,0.08741,11.41177,0.97111,6.02895,0.41741,0.23769,0.04109,0.84211,0.00801,0.52924,0,0.00053,0.81969,0.19535,0,3.74119,0.00027,0.19281,0.07106,0.23518,0.17549,0.01741,3.03881,0,0.37109,0,0,0,0,0,0.16386,0.34712,0.19818,1.44284,0.19263,5.47087,0.1738,0.12992,0.19902,0,0.32736,0.11581,0.00121,0.0554,0,0,3.45883,0.01611,16.77281,2.34831,0.00961,0.40835,0.66789,0.97124,0,0.58641,0,0.45972,0,0.66296,0,0.00401,0.07075,0,0.04523,0.05581,1.78176,0.10619,0,0.46463,2.86219,3.51226,8.26789,5.73316,0,0,0.13677,3.62981,1.83114,0,0.49036,0.09583,0.92259,0,0.07953,0.04211,0,0.15368,0.25559,0.75476,0,0.33629,0.30321,0.43307,0,0.2281,0.03117,1.27116,0.18165,0.00783,4.43013,0.03203,0,0.08156,0.38624,4.58793,2.40619,2.50021,0.04775,0,0.48916,0,1.21257,0.08114,0,0.27927,0.0116,0,2.47861,0.00163,2.03542,0,0.08495,0.13427
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans|t__GCF_000174195,6.47168,0,1.06682,1.10852,3.25029,3.1486,3.1314,0.10591,0,0.21115,2.81412,0,0.33326,0.92599,0,0.0441,14.70927,2.81234,5.07084,6.49618,0.29041,0.43064,9.78659,1.1177,0.00012,1.94969,4.43215,8.62814,0.99106,0.14245,1.54833,1.74752,5.26006,4.1641,4.60071,0.01849,3.96435,0,0.75745,0.00042,0.0437,11.8216,0.0391,2.40103,0.57503,0.02774,0,4.70394,20.45187,0.72336,0.64558,0.92375,0.59925,0.29407,0.20146,0.1487,0.00689,7.07962,0.14327,5.92604,1.14082,2.03215,0.04539,0.4829,2.57009,8.22555,0.12568,1.93834,4.56506,0.11165,7.60139,1.13329,5.68261,0.22977,1.67025,1.16741,0.98949,0.14925,0.13105,8.05883,0.19995,1.90479,0.03591,0.74486,2.06644,0.37418,0,2.72034,0.37142,0.90582,0.09495,0.44617,9.97826,0.3953,1.65162,0.00997,0.47094,0.11755,0.0513,0.59663,0.08417,0,0.56639,1.9075,0.12185,0.00391,5.76162,0.011,0.41364,11.1178,7.18513,1.91775,4.29249,0.00389,6.19688,0.36971,2.15939,0.12924,0.31498,0.13286,0.02282,0.88128,3.21795,0.67072,0.49139,0,0.30782,1.98716,1.72504,0,1.11716,0.62675,0.08058,0.00283,1.31694,0.97695,20.82148,0,0,0,10.07213,1.6944,0,0.01639,0.54778,0.01865,1.09389,1.54909,2.52933,0,0.08544,0,0.40265,0,0,0,1.60391,0.78896,0.87752,0.91951,0.60395,0.04787,0.93036,0.95354,12.13178,0.48675,2.13086,0,2.34551,0.00224,4.41752
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_sp_AP2|t__GCF_000327285,0,0,0,0,0,0,0.12974,0,0,0,0,0,0.12937,0,0,0,0,0,0,0,0,0,0,0,0,0.18291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15465,0,0.12449,0,0,0,0,0.24254,0,0,0,0.47538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica|t__Veillonella_atypica_unclassified,0,0.02314,0.04519,0,0.003,0,0.00573,0,0.0401,0.12411,0.00416,0.08486,0,0.00248,0,0.00903,0.06677,0,0.48128,0.00671,0.0034,0.01302,0,0,0.00817,0,0,0.18248,0,0.00096,0,0,0.00575,0.05974,0,0,0,0,0,0,0,0.32389,0,0.01914,0,0.00112,0.00143,0,0.19755,0,0,0.00337,0.00266,0.03252,0,0.07303,0,0.00031,0,0.19762,0.00252,0,0,0,0,0.0352,0.13632,0.01924,0.02848,0.01625,0.45139,0.03742,0.00339,0.00192,0.01125,0.79519,0,0,0,0,0,0,0.00726,0,0.01862,0,0,0.01816,0.49298,0.00329,0,0,0,0.0239,0,0,0.37171,0,0.0323,0,0,0,0.15029,0,0.02529,0,0.12522,0,0,0,0,0.0712,0,0.04541,0.0044,0,1.053,0.00924,0,0,0.00171,0.00156,0.01133,0.00235,0,0,0,0,0,0,0,0,0,0,0,0,0.07116,0,0.00146,0.00767,0,0,0,0,0.04961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427,0,0,0,0.18733,0.18615,0.00576,0,0,0,0.05651,0.0341,0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_symbiosum|t__Clostridium_symbiosum_unclassified,0.05431,0,2.56426,0.01349,0,0.00089,0.01931,0.0254,0.11117,0.00236,0.06481,0.386,0.01143,0.00128,0.01651,0,0.04299,0.0629,0.01876,0.22499,0,0,0,0.03156,0.51588,0.18466,0,0,0.29286,0.07947,0.01625,0.09803,0.02242,0.10625,0,0,0.02821,0.07194,0.008,0.08746,0.00345,0.00163,0,0.33126,0.27695,0,0,0.10146,0.02011,0.55147,0,0.16945,0.00267,0,0.01122,0,0.16555,0.05151,0.09208,0.0456,0.00097,0.03604,0.01639,0.02861,0.02238,0.3581,0,0,0.01544,0.00075,0.0209,0.02852,0.21889,0.00666,0.01147,0,0.00656,0.02367,0.03273,0.02243,0.00384,0.09002,0.15516,0.01139,0.0192,0.00246,0.63105,0.01331,0.04052,0.07454,0,0.0086,0.00907,0.01715,0,0,0.02951,0,0,0,0.01218,0.01286,0.00731,0,0.01058,0.05143,0.20325,0.00522,0.02125,0.04501,0.94253,0,0.00987,0.00107,0.02287,0.07042,0.1553,0.01603,0.00098,0.09504,0.05632,0.11662,0,0.00362,0.00627,0.0216,0.00466,0.38931,0.00398,0.24828,0.10248,0.00182,0.02611,0.05191,0.03394,0.00869,0.11749,0,2.74362,0.27264,0.02449,0,0.00564,0.0105,0,0.0168,0.00059,0.02855,0,0.26345,0,0,0.02185,0,0.09259,0.03444,0,0.00871,0.02032,0.02605,0,0.0531,0.01358,0,0.02115,0,0.0694,0.02541,0.05754,0,0.01489
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei|t__Bacteroides_dorei_unclassified,0,0.02865,0.00241,0.3218,0.00472,0.30801,0,0.08334,0,0.07917,1.74025,3.56654,0.00471,0.00328,17.05435,0.00454,0,0.62063,1.04435,0.05797,0.19,0.00621,0,0.00101,0.24878,0,0,0.00387,0.00017,0.13257,0.07181,0,0,0.00215,0.07416,0.02576,0.04184,0.99994,18.05344,0.50511,0.00382,4.23204,0.00961,9.5805,3.40105,0.00621,0.01987,0.25253,0.36115,5.28408,0.01524,3.63813,0.20635,0.10757,0.01977,0.03319,2.31294,0.1439,0.00558,0.00066,0.24365,0,0,0.02284,0,0,0.26023,0.06752,6.64313,0.00819,0.02053,18.90185,1.87514,0,0.21345,0.00368,0.00018,0.05139,0.06676,0.76854,0.91268,0.01287,0,0.00363,3.16976,8.44026,0,6.93673,0.13975,0,0.06168,6.38618,0.20606,1.63107,0.38585,0.40877,11.04639,0.75168,0.66041,0.005,7.51638,1.31952,0.0093,1.16943,1.07556,0.32201,0.00066,0.46721,0.00733,12.83514,11.74549,0,7.38158,0.87566,1.81592,2.33846,0.02885,0.00692,0.94445,7.5332,1.3617,6.48572,0.40268,1.12665,0.0105,3.18205,0.30886,0.00306,1.04648,0.6409,2.8002,0.07855,0.03005,4.78775,0.82947,0.00024,8.246,0.30105,0,4.08932,0,0.0013,0.00268,20.51899,0,0,0.94297,24.10176,0.00124,0.00036,0,0.01067,0.00339,10.14304,16.82195,0,0.3104,0.00448,0.81032,1.71636,5.59233,9.7748,0.00951,1.25825,0.00255,0.01613,0.03926,0,1.16551,0.11321,0.10395
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__Parabacteroides_distasonis_unclassified,0.00455,0.00501,0,0.08807,0.01394,8.00E-04,0.14702,0.80286,0.00506,0.00203,0,5.09514,0,0.00278,0.06588,0.07061,0.00311,2.18628,1.12046,0.00346,0.11593,0.98932,0.12731,0.1925,0.09039,0.56955,0.11094,0.01884,0.27049,0.23859,10.01423,0,0.19899,5.00E-04,0.09954,0.04012,3.64155,0.46983,0.43508,0.04576,0.11023,0.00663,0.08028,0.09982,2.16993,0.29487,8.5393,0.00223,0.01127,0.01513,0.0034,2.12343,0.00039,0,0.16831,0,1.69253,1.33753,0.18287,0.18336,0.21709,3.22894,0.00127,0.04066,0.397,0,0.97849,0.01937,0.01207,0.06437,6.28343,3.9677,0.19209,0.0069,1.18697,0.23477,0.00245,0,0.00628,0.73137,0.19277,0.32311,1.98392,0.08451,0.0888,0.07493,0.89126,0.82332,0.10411,0,0,0,0.54091,0.20971,0.04378,1.12208,0.45132,0.45003,0.04796,0.59001,0.53385,0.77339,0.038,0.00738,0.00038,0.00211,0.24896,0.01613,0.28618,3.90821,0.13394,0.38637,0.27356,0.15523,0.1059,2.28006,1.26855,2.09165,0.91937,0.16713,0.00441,1.81892,0,0.02263,0.10196,0.56683,0,2.57621,0.01785,0.092,2.9223,0.07599,0.11313,0.81464,0.02328,0.0477,0,2.54668,8.31716,1.02971,0.22261,0,2.5809,0.00246,2.18126,1.27311,0.00499,0.16469,0.03078,1.3377,0.28379,0,2.26072,0.45992,0.55519,0,0.12211,0.56041,0,0.05052,0,0.6972,0.03761,0.0357,0.58541,0.29348,0.13664,12.00487,0.09878,0.00964,0.86444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme|t__Clostridium_clostridioforme_unclassified,0,0,0.18088,0,0,0,0,0.00129,0.15737,0,0,0.24152,0.01434,0,0,0,0,0.01257,0,0.02806,0,0,0,0,0,0.30243,0,0,0,0.0186,0,0,0,0.00708,0,0,0.00021,0.22848,0,0.23593,0,0.10277,0.45856,0.10929,0,0,0,0,0.07541,0.07841,0,0.00088,0,0,0,0,0,0.00563,0.1031,0.00265,0,0.00329,0,0,0.01086,0.27456,0,0,0,0,0.00056,0.02653,0.62559,0,0.00113,0,0,0,0,0,0,0.00705,0.01672,0,0,0,0.1291,0,0,0.00676,0,0,0,0,0,0,0,0,0,0,0,0.00205,0,0,0,0,0.0097,0,0,0,0,0.02514,0,0,0,0,0,0.00148,0,0,0.00197,0.00249,0,0,0,0,0,0.10359,0,0.00099,0,0,0,0,0,0,0.00884,0.04535,0,0.0191,0,0.64594,0,0.14436,0,0,0.00764,0.01045,0,0.07827,0,0,0.09313,0,0.27089,0,0,0,0,0,0.00202,0,0,0,0,0,0,0,0.28503,0,0
